mode,load,0_densenet169-16,1_efficientnet_b6-4,2_resnet50-16
mps-uncap,0.8,116.14158153533937,122.68471717834473,73.89430999755862
mps-uncap,0.9,427.11286544799805,192.1064376831054,279.74534034729004
mps-uncap,1.0,8870.935201644897,3588.2397890090942,1818.4733390808105
mps-uncap,0.5,45.3679084777832,39.53394889831543,22.003173828125
mps-uncap,0.6,53.79953384399414,53.24974060058594,27.371120452880863
mps-uncap,0.7,66.84722900390628,72.34768867492681,36.66315078735352
mps-uncap,0.1,33.75270366668702,35.1729154586792,13.56275081634522
mps-uncap,0.2,31.94217681884766,31.936168670654297,14.662504196166992
mps-uncap,0.3,34.03563499450685,32.58371353149414,16.15738868713379
mps-uncap,0.4,39.35658931732178,35.34576892852784,18.597006797790527
