mode,load,0_densenet169-16,1_efficientnet_b6-4,2_resnet50-16
mps-uncap,0.8,45.69435119628906,47.21224308013916,24.108529090881348
mps-uncap,0.9,171.88620567321777,72.56102561950684,92.4825668334961
mps-uncap,1.0,4430.61888217926,1959.670901298523,960.8385562896729
mps-uncap,0.5,24.588346481323242,21.860361099243164,10.887861251831055
mps-uncap,0.6,25.70629119873047,25.53391456604004,12.41159439086914
mps-uncap,0.7,29.870986938476562,32.95934200286865,15.929937362670898
mps-uncap,0.1,30.283093452453613,30.74944019317627,11.06119155883789
mps-uncap,0.2,21.204471588134766,21.51656150817871,10.658502578735352
mps-uncap,0.3,20.229101181030273,20.945310592651367,10.302066802978516
mps-uncap,0.4,22.229433059692383,20.922541618347168,9.856224060058594
