mode,load,0_densenet169-16,1_efficientnet_b6-4,2_resnet50-16
mps-uncap,0.8,32.55553483963013,34.29604530334473,15.234844684600803
mps-uncap,0.9,35.82521438598633,30.50994873046875,14.76365327835083
mps-uncap,1.0,36.52901649475098,34.2671799659729,14.301252365112298
mps-uncap,0.5,35.31121253967286,27.91483879089355,15.320706367492678
mps-uncap,0.6,31.282892227172862,32.73447036743164,14.934799671173097
mps-uncap,0.7,31.965084075927734,33.53218793869018,15.655913352966307
mps-uncap,0.1,40.88954210281372,40.581088066101074,14.12631034851074
mps-uncap,0.2,32.68696308135986,32.55284309387207,13.777160644531252
mps-uncap,0.3,34.516506195068374,32.259116172790534,13.791313171386719
mps-uncap,0.4,34.823477268218994,29.358065128326412,15.468809604644774
