mode,load,0_densenet169-16,1_efficientnet_b6-4,2_resnet50-16
mps-uncap,0.8,335.83353996276855,206.61355733871443,162.9487109184254
mps-uncap,0.9,635.458450317383,359.48305130004877,371.57961130142235
mps-uncap,1.0,9632.644774913788,4427.373869419098,2128.6635398864746
mps-uncap,0.5,45.043992996215835,38.94396781921386,26.318788528442386
mps-uncap,0.6,68.29451084136966,94.4087982177735,35.28274297714234
mps-uncap,0.7,95.87239265441896,103.38939428329445,53.472871780395494
mps-uncap,0.1,28.64430189132688,24.273395538330096,10.308897495269774
mps-uncap,0.2,26.651110649108887,23.498458862304705,14.328002929687525
mps-uncap,0.3,32.88329601287844,25.2513647079468,15.7519292831421
mps-uncap,0.4,48.4277606010437,32.66236543655393,19.693183898925753
