mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,105.2083969116211,170.243501663208,104.11334037780762
mps-uncap,0.9,132.2343349456787,2920.943021774292,255.87916374206543
mps-uncap,1.0,306.53834342956543,10876.332998275757,3258.141279220581
mps-uncap,0.5,35.302162170410156,45.42946815490723,25.880098342895508
mps-uncap,0.6,45.68839073181152,63.39693069458008,49.28755760192871
mps-uncap,0.7,37.59002685546875,141.53099060058594,68.56441497802734
mps-uncap,0.1,19.03080940246582,14.241933822631836,21.591901779174805
mps-uncap,0.2,23.883819580078125,18.620014190673828,26.344776153564453
mps-uncap,0.3,24.8568058013916,26.39937400817871,27.195215225219727
mps-uncap,0.4,24.493694305419922,28.24258804321289,25.40898323059082
