mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,73.47294569015517,139.35155868530273,78.22345256805417
mps-uncap,0.9,104.5448088645935,2769.5373344421387,200.29256343841527
mps-uncap,1.0,256.8943810462949,10673.374986648561,3150.9642481803903
mps-uncap,0.5,14.922657012939451,22.93596267700194,17.92327404022217
mps-uncap,0.6,20.74374675750731,33.645133972167976,27.88531780242924
mps-uncap,0.7,20.63138008117675,58.46160411834713,38.59941959381101
mps-uncap,0.1,10.207929611206033,7.483081817626948,10.654449462890616
mps-uncap,0.2,16.020596027374268,10.276222229003904,13.115847110748257
mps-uncap,0.3,16.099691390991204,13.994026184082028,16.637043952941905
mps-uncap,0.4,14.517998695373535,17.18159198760986,14.469308853149418
