mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,12.884140014648438,22.726774215698242,16.82758331298828
mps-uncap,0.9,22.927045822143555,1067.6889419555664,52.72936820983887
mps-uncap,1.0,54.132699966430664,5707.039594650269,1928.3970594406128
mps-uncap,0.5,6.433844566345215,7.772207260131836,8.555173873901367
mps-uncap,0.6,6.802558898925781,9.52303409576416,9.5062255859375
mps-uncap,0.7,6.906747817993164,12.274503707885742,11.15560531616211
mps-uncap,0.1,9.326934814453125,7.208347320556641,10.78176498413086
mps-uncap,0.2,9.206652641296387,7.152795791625977,10.802030563354492
mps-uncap,0.3,8.859395980834961,7.128477096557617,10.4142427444458
mps-uncap,0.4,7.728338241577148,7.343530654907227,9.22238826751709
