mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,10.808706283569336,11.983871459960938,15.78664779663086
mps-uncap,0.9,9.817123413085938,11.813879013061523,15.057563781738281
mps-uncap,1.0,8.782625198364258,10.554313659667969,14.043331146240234
mps-uncap,0.5,11.019229888916016,11.91258430480957,14.930009841918945
mps-uncap,0.6,11.39211654663086,11.927366256713867,15.475273132324219
mps-uncap,0.7,9.86480712890625,12.413501739501953,14.925241470336914
mps-uncap,0.1,12.186765670776367,14.50800895690918,14.189481735229492
mps-uncap,0.2,13.163566589355469,11.896848678588867,14.972925186157227
mps-uncap,0.3,12.581348419189453,12.758016586303711,15.008211135864258
mps-uncap,0.4,11.847257614135742,12.326955795288086,13.05532455444336
