mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,0.011444091796875,0.010728836059570312,0.010251998901367188
mps-uncap,0.9,0.010251998901367188,0.011444091796875,0.011444091796875
mps-uncap,1.0,0.011682510375976562,0.011205673217773438,0.012159347534179688
mps-uncap,0.5,0.011205673217773438,0.009298324584960938,0.01049041748046875
mps-uncap,0.6,0.010013580322265625,0.010013580322265625,0.011444091796875
mps-uncap,0.7,0.011444091796875,0.009775161743164062,0.011444091796875
mps-uncap,0.1,0.013828277587890625,0.013589859008789062,0.014066696166992188
mps-uncap,0.2,0.011920928955078125,0.013828277587890625,0.014781951904296875
mps-uncap,0.3,0.0095367431640625,0.010967254638671875,0.011682510375976562
mps-uncap,0.4,0.010728836059570312,0.011682510375976562,0.011682510375976562
