mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,34.79702472686769,80.06119728088379,31.151008605957024
mps-uncap,0.9,58.457112312316895,2256.302833557129,136.49296760559082
mps-uncap,1.0,160.13696193695068,9769.9068069458,2944.8455572128296
mps-uncap,0.5,6.59210681915284,9.619712829589844,7.525944709777839
mps-uncap,0.6,9.189987182617196,15.671610832214355,10.711908340454102
mps-uncap,0.7,9.539079666137695,27.314472198486342,17.66681671142578
mps-uncap,0.1,3.0478477478027353,0.057172775268554674,0.04887580871582031
mps-uncap,0.2,6.545186042785645,4.230165481567381,6.214141845703125
mps-uncap,0.3,7.771825790405272,5.876302719116213,7.582831382751466
mps-uncap,0.4,7.335519790649424,7.324719429016121,6.573581695556643
