mode,load,0_mobilenet_v2-8,1_resnet18-32,2_resnet50-8
mps-uncap,0.8,41.79999828338627,87.05425262451172,41.22648239135742
mps-uncap,0.9,64.89882469177246,2263.8786792755127,147.55070209503174
mps-uncap,1.0,166.59412384033203,9777.6837348938,2956.2093019485474
mps-uncap,0.5,12.281918525695804,16.262865066528327,15.386176109313968
mps-uncap,0.6,15.100765228271491,22.07534313201905,19.269943237304688
mps-uncap,0.7,15.196847915649418,34.22603607177735,26.732444763183594
mps-uncap,0.1,12.218809127807617,9.986305236816406,11.622190475463867
mps-uncap,0.2,15.2327299118042,11.157417297363281,16.234159469604492
mps-uncap,0.3,15.736770629882812,12.481832504272463,17.091417312622074
mps-uncap,0.4,14.141416549682617,13.883161544799808,14.66054916381836
