mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,105.03089427947998,56.496620178222656,37.930965423583984
mps-uncap,0.9,530.5917263031006,237.73014545440674,74.66888427734375
mps-uncap,1.0,3338.808298110962,387.01510429382324,3702.504515647888
mps-uncap,0.5,45.1045036315918,30.3494930267334,21.353960037231445
mps-uncap,0.6,47.46842384338379,33.4315299987793,23.103713989257812
mps-uncap,0.7,58.31742286682129,38.612961769104004,32.20510482788086
mps-uncap,0.1,36.551833152770996,22.505521774291992,25.113344192504883
mps-uncap,0.2,36.4152193069458,20.663022994995117,20.222783088684082
mps-uncap,0.3,39.464712142944336,20.128965377807617,18.350958824157715
mps-uncap,0.4,42.8919792175293,23.302316665649414,18.360018730163574
