mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,32.857656478881836,17.05455780029297,14.953374862670898
mps-uncap,0.9,33.5845947265625,17.156600952148438,14.741897583007812
mps-uncap,1.0,34.313201904296875,16.74199104309082,14.81318473815918
mps-uncap,0.5,32.50408172607422,16.79229736328125,14.786005020141602
mps-uncap,0.6,32.24825859069824,16.876220703125,14.868974685668945
mps-uncap,0.7,32.46259689331055,16.88098907470703,14.733552932739258
mps-uncap,0.1,32.57441520690918,16.687631607055664,14.731645584106445
mps-uncap,0.2,32.369136810302734,16.943693161010742,14.667987823486328
mps-uncap,0.3,32.36222267150879,16.707658767700195,14.856338500976562
mps-uncap,0.4,32.360076904296875,16.741037368774414,14.911890029907227
