mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,45.43185234069824,36.12351417541504,21.54994010925293
mps-uncap,0.9,46.69809341430664,38.52379322052002,23.97596836090088
mps-uncap,1.0,47.73139953613281,34.65092182159424,29.30164337158203
mps-uncap,0.5,38.338661193847656,19.731521606445312,16.748905181884766
mps-uncap,0.6,41.04733467102051,19.821882247924805,17.078638076782227
mps-uncap,0.7,42.31715202331543,29.67691421508789,20.08843421936035
mps-uncap,0.1,36.31281852722168,20.49994468688965,23.096561431884766
mps-uncap,0.2,35.67612171173096,19.910573959350586,17.78256893157959
mps-uncap,0.3,36.72194480895996,19.162416458129883,17.14038848876953
mps-uncap,0.4,37.09113597869873,18.987178802490234,16.835570335388184
