mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,48.15235137939453,40.577316284179695,28.425216674804688
mps-uncap,0.9,48.89535903930664,41.176986694335945,29.06978130340576
mps-uncap,1.0,50.09665489196777,37.82176971435547,32.787418365478516
mps-uncap,0.5,46.17962837219238,39.60282802581788,25.08149147033691
mps-uncap,0.6,46.617841720581055,38.947105407714844,26.137495040893555
mps-uncap,0.7,45.12834548950195,40.95196723937988,31.302595138549805
mps-uncap,0.1,51.46467685699463,33.24155807495117,28.613376617431644
mps-uncap,0.2,42.682456970214844,33.420419692993164,27.086615562438965
mps-uncap,0.3,44.38328742980957,33.4730863571167,26.422429084777832
mps-uncap,0.4,44.52869892120361,36.80729866027833,26.021838188171387
