mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,598.3941555023193,376.2657642364502,223.6001491546631
mps-uncap,0.9,1358.5422039031982,1067.9402351379395,565.3672218322754
mps-uncap,1.0,5938.436031341553,1010.0536346435547,9017.991065979004
mps-uncap,0.5,216.03131294250488,127.15888023376465,106.28938674926758
mps-uncap,0.6,231.02283477783203,164.40176963806152,139.65463638305664
mps-uncap,0.7,272.4745273590088,192.55471229553223,246.47879600524902
mps-uncap,0.1,103.32250595092773,57.203054428100586,50.858259201049805
mps-uncap,0.2,85.92748641967773,63.617706298828125,62.439680099487305
mps-uncap,0.3,137.8483772277832,68.39442253112793,68.2077407836914
mps-uncap,0.4,161.77105903625488,94.67387199401855,86.68732643127441
