mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,50.41735887527466,42.767491340637214,31.00061416625977
mps-uncap,0.9,49.73864555358887,42.53263235092163,31.141507625579834
mps-uncap,1.0,50.84338665008545,40.06670713424682,35.07185697555542
mps-uncap,0.5,48.88855934143067,42.840774059295654,29.86629486083984
mps-uncap,0.6,49.62852478027344,42.052164077758796,30.303401947021488
mps-uncap,0.7,47.55444526672363,43.52477312088013,35.1656436920166
mps-uncap,0.1,62.404632568359375,52.0016098022461,35.06725311279296
mps-uncap,0.2,47.34031438827513,39.91853713989263,33.043816089630106
mps-uncap,0.3,48.12249183654785,39.953849315643296,31.610050201416016
mps-uncap,0.4,47.3486638069153,42.64104843139649,34.04662609100342
