mode,load,0_densenet161-32,1_densenet169-16,2_efficientnet_b5-2
mps-uncap,0.8,60.61577796936035,45.03440856933594,32.377004623413086
mps-uncap,0.9,58.10713768005371,52.0627498626709,37.82081604003906
mps-uncap,1.0,61.07664108276367,47.025203704833984,48.76828193664551
mps-uncap,0.5,52.80447006225586,44.41499710083008,31.397342681884766
mps-uncap,0.6,52.527427673339844,44.547319412231445,31.797170639038086
mps-uncap,0.7,49.590349197387695,45.389652252197266,37.00661659240723
mps-uncap,0.1,65.86408615112305,57.18111991882324,39.940595626831055
mps-uncap,0.2,48.74610900878906,42.54317283630371,35.134077072143555
mps-uncap,0.3,52.16026306152344,40.997982025146484,36.46063804626465
mps-uncap,0.4,49.80182647705078,48.10595512390137,39.50786590576172
