mode,load,0_densenet169-32,1_mobilenet_v2-32,2_mobilenet_v3_small-2,3_squeezenet1_1-4
mps-uncap,1.0,35.666704177856445,7.544279098510742,2.5577545166015625,2.1207332611083984
