mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-8,2_resnet18-32,3_resnet50-16
mps-uncap,1.0,0.0035762786865234375,0.010967254638671875,0.0007152557373046875,0.0007152557373046875
