mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_resnet50-32,3_vgg13-4
mps-uncap,1.0,0.0007152557373046875,0.009775161743164062,0.000476837158203125,0.0007152557373046875
