mode,load,0_squeezenet1_0-32,1_vgg11-8,2_vgg16-2
mps-uncap,0.8,16.866643428802483,9.605221748352049,12.038767337799072
mps-uncap,0.9,15.841436386108395,9.735107421875,12.036824226379393
mps-uncap,1.0,16.137742996215813,9.856543540954592,12.611236572265625
mps-uncap,0.5,15.650367736816404,9.040422439575188,10.357542037963873
mps-uncap,0.6,16.199965476989757,9.175720214843754,10.827026367187498
mps-uncap,0.7,16.916291713714585,9.452483654022222,11.413135528564453
mps-uncap,0.1,15.512824058532715,9.117646217346199,9.489917755126914
mps-uncap,0.2,14.734845161437987,8.632996082305906,7.876210212707521
mps-uncap,0.3,14.92561101913452,8.756637573242188,9.324729442596436
mps-uncap,0.4,15.619523525238037,8.764195442199707,10.101001262664797
