mode,load,0_squeezenet1_0-32,1_vgg11-8,2_vgg16-2
mps-uncap,0.8,9.403467178344727,4.6623945236206055,2.4253129959106445
mps-uncap,0.9,84.6867561340332,61.48648262023926,47.0963716506958
mps-uncap,1.0,1893.432855606079,2971.794605255127,1959.3181610107422
mps-uncap,0.5,0.027894973754882812,0.028371810913085938,0.027418136596679688
mps-uncap,0.6,0.027418136596679688,0.027894973754882812,0.026941299438476562
mps-uncap,0.7,3.0198097229003906,1.1599063873291016,0.025033950805664062
mps-uncap,0.1,0.04076957702636719,0.041484832763671875,0.04076957702636719
mps-uncap,0.2,0.030755996704101562,0.029087066650390625,0.0400543212890625
mps-uncap,0.3,0.029087066650390625,0.027418136596679688,0.02956390380859375
mps-uncap,0.4,0.028371810913085938,0.02765655517578125,0.028133392333984375
