mode,load,0_squeezenet1_0-32,1_vgg11-8,2_vgg16-2
mps-uncap,0.8,0.010967254638671875,0.0095367431640625,0.009059906005859375
mps-uncap,0.9,0.011444091796875,0.010967254638671875,0.0095367431640625
mps-uncap,1.0,0.01239776611328125,0.011920928955078125,0.012159347534179688
mps-uncap,0.5,0.0095367431640625,0.010967254638671875,0.010728836059570312
mps-uncap,0.6,0.010728836059570312,0.009298324584960938,0.011205673217773438
mps-uncap,0.7,0.010728836059570312,0.008821487426757812,0.010728836059570312
mps-uncap,0.1,0.019073486328125,0.018596649169921875,0.014543533325195312
mps-uncap,0.2,0.015497207641601562,0.014781951904296875,0.015020370483398438
mps-uncap,0.3,0.0133514404296875,0.011205673217773438,0.012159347534179688
mps-uncap,0.4,0.011444091796875,0.010967254638671875,0.011444091796875
