mode,load,0_squeezenet1_0-32,1_vgg11-8,2_vgg16-2
mps-uncap,0.8,58.16588401794435,32.256937026977546,29.867887496948242
mps-uncap,0.9,197.91207313537598,241.74938201904297,186.22307777404794
mps-uncap,1.0,4769.703149795532,5405.104446411133,3229.016399383545
mps-uncap,0.5,19.583892822265625,10.477256774902346,9.085416793823242
mps-uncap,0.6,22.687005996704105,12.140750885009766,11.194515228271484
mps-uncap,0.7,39.508247375488274,18.03507804870606,17.821979522705075
mps-uncap,0.1,12.736916542053223,6.263875961303717,5.02157211303711
mps-uncap,0.2,13.352298736572267,7.35607147216797,5.473566055297854
mps-uncap,0.3,14.48357105255127,7.426023483276367,6.413936614990234
mps-uncap,0.4,16.090846061706543,8.589601516723633,7.899236679077158
