mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-4,3_resnet50-32
mps-uncap,1.0,14.872550964355469,11.527419090270996,10.063648223876953,21.171092987060547
