mode,load,0_mobilenet_v2-32,1_mobilenet_v3_small-16,2_mobilenet_v3_small-4,3_resnet50-32
mps-uncap,1.0,18.58262062072754,16.494772434234623,15.498867034912108,24.68883991241455
