mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,1.0,44.43669319152832,11.328697204589844,10.006189346313477
mig,1.0,32.83858299255371,4.165172576904297,22.718429565429688
