mode,load,0_densenet121-32,1_mobilenet_v3_small-16,2_vgg19-8
mps-uncap,1.0,30.56192398071289,4.583597183227539,8.186101913452148
mig,1.0,32.06157684326172,4.116058349609375,22.281885147094727
