mode,load,0_densenet161-32,1_efficientnet_b6-16,2_mobilenet_v2-16
mps-uncap,1.0,506.08126637213013,274.95744663416235,1275.2525560592
mig,1.0,504.29126884850194,225.5827351483553,1584.219980633706
