mode,load,0_efficientnet_b5-4,1_efficientnet_b7-8,2_vgg11-2
mps-uncap,0.8,19.53256130218506,23.30303192138672,3.171682357788086
mps-uncap,0.9,26.62944793701172,209.2287540435791,18.303394317626953
mps-uncap,1.0,4064.143657684326,206.2157392501831,2853.0943393707275
mps-uncap,0.5,0.030279159545898438,0.030279159545898438,0.025033950805664062
mps-uncap,0.6,0.6234645843505859,0.030040740966796875,0.14829635620117188
mps-uncap,0.7,6.611108779907227,6.77800178527832,1.0089874267578125
mps-uncap,0.1,0.041484832763671875,0.042438507080078125,0.03981590270996094
mps-uncap,0.2,0.03147125244140625,0.039577484130859375,0.027179718017578125
mps-uncap,0.3,0.031232833862304688,0.03147125244140625,0.026702880859375
mps-uncap,0.4,0.029087066650390625,0.030517578125,0.026464462280273438
