mode,load,0_efficientnet_b5-4,1_efficientnet_b7-8,2_vgg11-2
mps-uncap,0.8,0.012159347534179688,0.01239776611328125,0.009059906005859375
mps-uncap,0.9,0.011920928955078125,0.01239776611328125,0.0095367431640625
mps-uncap,1.0,0.019788742065429688,0.01239776611328125,0.010967254638671875
mps-uncap,0.5,0.010251998901367188,0.012159347534179688,0.009298324584960938
mps-uncap,0.6,0.011682510375976562,0.012159347534179688,0.008821487426757812
mps-uncap,0.7,0.009775161743164062,0.012159347534179688,0.009059906005859375
mps-uncap,0.1,0.013828277587890625,0.015735626220703125,0.012159347534179688
mps-uncap,0.2,0.01239776611328125,0.012874603271484375,0.011920928955078125
mps-uncap,0.3,0.009775161743164062,0.012874603271484375,0.011205673217773438
mps-uncap,0.4,0.011920928955078125,0.012159347534179688,0.009059906005859375
