mode,load,0_efficientnet_b5-4,1_efficientnet_b7-8,2_vgg11-2
mps-uncap,0.8,25.306499004364014,32.419705390930176,4.118287563323974
mps-uncap,0.9,22.369496822357185,36.35275840759277,4.044771194458008
mps-uncap,1.0,25.51784038543701,33.06525230407715,4.162311553955078
mps-uncap,0.5,24.076223373413082,30.029664039611816,3.9285993576049836
mps-uncap,0.6,24.494943618774414,30.61296224594116,3.991689682006836
mps-uncap,0.7,25.158672332763665,31.697487831115723,4.122900962829589
mps-uncap,0.1,36.288487911224365,42.275972366333,4.241383075714112
mps-uncap,0.2,28.47721576690674,39.465475082397454,3.5578775405883794
mps-uncap,0.3,28.6575984954834,34.39234495162964,3.6541390419006348
mps-uncap,0.4,26.21632099151612,28.494112491607662,3.887934684753419
