mode,load,0_efficientnet_b5-4,1_efficientnet_b7-8,2_vgg11-2
mps-uncap,0.8,20.18415927886963,28.508901596069336,2.422332763671875
mps-uncap,0.9,19.27804946899414,33.47921371459961,2.5925636291503906
mps-uncap,1.0,23.534297943115234,31.39317035675049,2.6869773864746094
mps-uncap,0.5,16.390562057495117,23.30780029296875,2.0036697387695312
mps-uncap,0.6,16.54195785522461,24.034738540649414,1.9960403442382812
mps-uncap,0.7,17.609357833862305,25.600433349609375,2.170562744140625
mps-uncap,0.1,26.720643043518066,28.029203414916992,2.210855484008789
mps-uncap,0.2,17.54474639892578,24.095773696899414,2.076387405395508
mps-uncap,0.3,17.022132873535156,23.50294589996338,2.069711685180664
mps-uncap,0.4,16.568541526794434,23.456811904907227,2.0341873168945312
