mode,load,0_efficientnet_b5-4,1_efficientnet_b7-8,2_vgg11-2
mps-uncap,0.8,15.073299407958984,21.085500717163086,1.3930797576904297
mps-uncap,0.9,15.028238296508789,21.712064743041992,1.4116764068603516
mps-uncap,1.0,15.398263931274414,22.282123565673828,1.5716552734375
mps-uncap,0.5,14.764547348022461,20.998716354370117,1.3852119445800781
mps-uncap,0.6,14.82248306274414,20.812511444091797,1.3914108276367188
mps-uncap,0.7,14.740228652954102,21.178007125854492,1.3821125030517578
mps-uncap,0.1,15.26498794555664,21.090269088745117,1.4181137084960938
mps-uncap,0.2,14.943599700927734,21.38829231262207,1.416921615600586
mps-uncap,0.3,14.951229095458984,20.990371704101562,1.4138221740722656
mps-uncap,0.4,14.740467071533203,21.117448806762695,1.3911724090576172
