mode,load,0_resnet18-32,1_resnet18-32,2_resnet18-4
mps-uncap,1.0,3205.9507896372984,3205.9516999347297,853.9893022949313
mig,1.0,3277.7148593432275,2107.6476811499524,1405.9568267578466
