mode,load,0_densenet161-8,1_resnet101-32,2_resnet18-16
mps-uncap,0.8,39.49422836303711,29.491615295410156,7.92069435119629
mps-uncap,0.9,41.187715530395515,30.200719833374023,8.305001258850098
mps-uncap,1.0,42.81196594238281,29.774045944213867,9.707260131835938
mps-uncap,0.5,29.779434204101562,24.95741844177246,6.1637163162231445
mps-uncap,0.6,34.1278076171875,26.973843574523926,6.865835189819336
mps-uncap,0.7,34.91940498352051,27.96328067779541,7.359457015991214
mps-uncap,0.1,25.630712509155273,20.24791240692139,3.4928321838378906
mps-uncap,0.2,26.559114456176758,21.743059158325195,4.573583602905273
mps-uncap,0.3,27.437210083007812,23.218393325805664,5.458021163940429
mps-uncap,0.4,28.620934486389164,24.115681648254395,5.715942382812502
