mode,load,0_densenet161-8,1_resnet101-32,2_resnet18-16
mps-uncap,0.8,38.783907890319824,44.310569763183594,7.642507553100586
mps-uncap,0.9,81.38179779052734,65.43803215026855,11.596322059631348
mps-uncap,1.0,497.9029893875122,250.32293796539307,79.28919792175293
mps-uncap,0.5,18.656015396118164,22.023677825927734,3.407120704650879
mps-uncap,0.6,24.758100509643555,24.814963340759277,4.663825035095215
mps-uncap,0.7,26.577234268188477,28.557300567626953,5.290985107421875
mps-uncap,0.1,23.097753524780273,17.989158630371094,3.1996965408325195
mps-uncap,0.2,22.965073585510254,19.22297477722168,3.084897994995117
mps-uncap,0.3,21.953582763671875,20.12014389038086,3.192424774169922
mps-uncap,0.4,18.08762550354004,20.75672149658203,3.3080577850341797
