mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,28.819799423217773,4.62031364440918,1.7085075378417969
mig,0.6,55.181026458740234,4.818201065063477,2.681255340576172
mps-uncap,0.7,30.098438262939453,4.63104248046875,1.71661376953125
mig,0.7,55.38511276245117,4.901647567749023,2.676725387573242
mps-uncap,0.8,32.656192779541016,4.614830017089844,1.7237663269042969
mig,0.8,55.55462837219238,4.867792129516602,2.6786327362060547
mps-uncap,0.9,33.45322608947754,4.846334457397461,1.7330646514892578
mig,0.9,55.407047271728516,4.902124404907227,2.6865005493164062
mps-uncap,1.0,34.64031219482422,7.0018768310546875,1.7688274383544922
mig,1.0,55.666208267211914,4.914522171020508,2.7208328247070312
mps-uncap,1.1,33.70308876037598,6.082773208618164,1.7576217651367188
mig,1.1,55.883169174194336,4.943132400512695,2.7480125427246094
mps-uncap,1.2,35.34388542175293,7.480859756469727,3.377676010131836
mig,1.2,55.814266204833984,5.014896392822266,2.747774124145508
mps-uncap,1.3,34.90042686462402,7.049322128295898,1.8362998962402344
mig,1.3,55.97066879272461,5.248546600341797,2.7420520782470703
