mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,38.07806968688965,11.14499568939209,3.334522247314453
mig,0.6,76.4455795288086,6.783008575439453,3.973722457885742
mps-uncap,0.7,39.02745246887207,27.391910552978516,4.095196723937988
mig,0.7,95.7942008972168,8.904218673706055,4.80341911315918
mps-uncap,0.8,40.32158851623535,403.04017066955566,6.5364837646484375
mig,0.8,160.20965576171875,11.554837226867676,5.695104598999023
mps-uncap,0.9,51.854610443115234,8434.624791145325,26.661157608032227
mig,0.9,267.963171005249,22.588372230529785,9.727239608764648
mps-uncap,1.0,61.26725673675537,10832.056760787964,2329.1220664978027
mig,1.0,1973.4395742416382,111.91797256469727,58.50958824157715
mps-uncap,1.1,68.51768493652344,16676.291346549988,9716.434717178345
mig,1.1,5876.2534856796265,2972.0271825790405,3095.0292348861694
mps-uncap,1.2,94.06876564025879,22363.29984664917,13261.443138122559
mig,1.2,6085.291266441345,7185.770511627197,5779.404401779175
mps-uncap,1.3,99.74431991577148,23239.7141456604,19743.797063827515
mig,1.3,10959.279537200928,9637.163400650024,9017.039060592651
