mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,52.550315856933594,17.154693603515625,12.773752212524414
mig,0.6,59.900760650634766,17.73238182067871,13.653993606567383
mps-uncap,0.7,43.17474365234375,15.283823013305664,10.474681854248047
mig,0.7,64.91875648498535,13.654470443725586,12.004375457763672
mps-uncap,0.8,40.66777229309082,18.851518630981445,16.091346740722656
mig,0.8,70.9536075592041,17.917394638061523,16.499042510986328
mps-uncap,0.9,47.84107208251953,24.036645889282227,12.713432312011719
mig,0.9,63.36355209350586,9.769201278686523,11.69133186340332
mps-uncap,1.0,44.88658905029297,21.205663681030273,13.908863067626953
mig,1.0,59.99469757080078,6.635427474975586,4.918336868286133
mps-uncap,1.1,44.255971908569336,18.192291259765625,16.011714935302734
mig,1.1,69.7946548461914,16.990184783935547,16.248464584350586
mps-uncap,1.2,50.34780502319336,21.61097526550293,15.970468521118164
mig,1.2,69.93699073791504,18.22829246520996,17.099380493164062
mps-uncap,1.3,47.54471778869629,20.645618438720703,21.580934524536133
mig,1.3,62.0880126953125,12.390613555908203,11.407613754272461
