mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,127.24041938781738,128.91530990600586,53.09700965881348
mig,0.6,380.1906108856201,41.306495666503906,28.32937240600586
mps-uncap,0.7,205.1527500152588,255.46574592590332,90.47102928161621
mig,0.7,518.9893245697021,74.62191581726074,35.30287742614746
mps-uncap,0.8,303.8971424102783,1260.998010635376,136.54851913452148
mig,0.8,1043.2422161102295,64.55135345458984,46.478986740112305
mps-uncap,0.9,232.29074478149414,16127.46262550354,317.36111640930176
mig,0.9,1503.746509552002,120.16987800598145,84.67316627502441
mps-uncap,1.0,349.0569591522217,22932.85822868347,5883.370637893677
mig,1.0,3848.271369934082,342.7319526672363,256.6261291503906
mps-uncap,1.1,358.06822776794434,32652.839183807373,17941.7085647583
mig,1.1,10766.284465789795,5861.527681350708,6779.548645019531
mps-uncap,1.2,491.58406257629395,43575.60420036316,25433.634281158447
mig,1.2,14986.560583114624,14804.020881652832,11886.752128601074
mps-uncap,1.3,434.5073699951172,45780.08532524109,38187.62278556824
mig,1.3,21918.305158615112,19635.30683517456,18661.277532577515
