mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,90.66534042358398,122.37286567687988,49.25847053527832
mig,0.6,324.0628242492676,36.41104698181152,25.617122650146484
mps-uncap,0.7,167.77372360229492,247.2696304321289,88.73605728149414
mig,0.7,460.89768409729004,69.60558891296387,32.288551330566406
mps-uncap,0.8,265.2764320373535,1252.525806427002,132.80177116394043
mig,0.8,987.3640537261963,59.28540229797363,43.775320053100586
mps-uncap,0.9,195.0242519378662,16121.54221534729,315.57202339172363
mig,0.9,1448.0345249176025,115.12064933776855,81.93230628967285
mps-uncap,1.0,311.8278980255127,22923.24662208557,5878.9520263671875
mig,1.0,3791.4626598358154,337.7645015716553,253.8161277770996
mps-uncap,1.1,320.71447372436523,32636.052131652832,17939.964532852173
mig,1.1,10709.680557250977,5856.314897537231,6776.52907371521
mps-uncap,1.2,454.099178314209,43561.11454963684,25430.098295211792
mig,1.2,14930.234432220459,14794.940710067749,11882.703065872192
mps-uncap,1.3,396.69060707092285,45759.43970680237,38168.073892593384
mig,1.3,21861.82188987732,19624.710083007812,18650.35343170166
