mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,38.80600929260254,9.017229080200195,3.8918018341064458
mig,0.6,58.6639404296875,5.391883850097656,3.1769275665283203
mps-uncap,0.7,38.91792297363281,9.402751922607422,4.043126106262208
mig,0.7,58.6653470993042,5.286407470703126,3.138303756713867
mps-uncap,0.8,39.0106201171875,9.604692459106445,4.130172729492188
mig,0.8,58.65020751953125,5.19871711730957,3.0624866485595703
mps-uncap,0.9,38.81032466888428,10.47322750091553,4.275226593017577
mig,0.9,58.69495868682861,5.180144309997559,3.0237197875976567
mps-uncap,1.0,38.49363327026367,9.977960586547853,5.086183547973633
mig,1.0,58.622121810913086,5.11479377746582,2.960205078125
mps-uncap,1.1,37.86606788635254,10.462641716003418,5.23838996887207
mig,1.1,58.58790874481201,5.073785781860352,2.94034481048584
mps-uncap,1.2,38.09342384338379,11.906480789184569,4.797458648681641
mig,1.2,58.342814445495605,5.064964294433594,2.9010772705078125
mps-uncap,1.3,37.76102066040039,11.132621765136719,5.535507202148437
mig,1.3,58.81357192993164,5.137395858764649,2.9320716857910156
