mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,67.91069984436034,84.68366861343408,20.27917623519897
mig,0.6,210.96625566482524,21.937217712402358,12.909421920776365
mps-uncap,0.7,104.43387508392321,193.28699111938468,45.70226907730093
mig,0.7,350.3279519081111,32.45079994201659,18.733329772949197
mps-uncap,0.8,150.70059299468994,1180.9957504272463,93.06737422943114
mig,0.8,882.7275848388673,43.06774139404297,25.744490623474107
mps-uncap,0.9,137.1120047569275,16005.52499771118,201.96685791015628
mig,0.9,1385.128152370453,88.20927381515503,57.32530593872069
mps-uncap,1.0,205.469834804535,22658.316249847412,5749.197421073914
mig,1.0,3662.6656532287607,284.81824159622187,204.83880758285517
mps-uncap,1.1,241.7219018936144,32416.413557529453,17870.897397994995
mig,1.1,10486.873960494997,5739.1766357421875,6728.217587471008
mps-uncap,1.2,345.41888475418085,43111.89315319061,25201.543283462524
mig,1.2,14683.244597911835,14683.51503610611,11770.15173435211
mps-uncap,1.3,358.4101963043213,45488.87523651123,38074.181423187256
mig,1.3,21679.71272468567,19378.42176437378,18465.298986434937
