mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,0.029325485229492188,4.976868629455566,0.6163120269775391
mig,0.6,18.98026466369629,1.7621517181396484,1.0902881622314453
mps-uncap,0.7,0.027418136596679688,20.612001419067383,1.5903711318969727
mig,0.7,39.277076721191406,3.9093494415283203,1.9757747650146484
mps-uncap,0.8,1.2784004211425781,396.72136306762695,3.3855438232421875
mig,0.8,103.59430313110352,6.558537483215332,2.841949462890625
mps-uncap,0.9,14.537811279296875,8426.461338996887,23.659706115722656
mig,0.9,210.5921506881714,17.571687698364258,6.883382797241211
mps-uncap,1.0,24.165868759155273,10826.919078826904,2325.9466886520386
mig,1.0,1916.5347814559937,106.94336891174316,55.710434913635254
mps-uncap,1.1,31.322479248046875,16668.476939201355,9713.373899459839
mig,1.1,5819.782614707947,2967.0361280441284,3092.203378677368
mps-uncap,1.2,56.533098220825195,22354.88486289978,13257.312297821045
mig,1.2,6028.319597244263,7180.837154388428,5776.590466499329
mps-uncap,1.3,62.3774528503418,23231.70256614685,19739.85004425049
mig,1.3,10902.881622314453,9632.174968719482,9014.243841171265
