mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,0.013589859008789062,0.011444091796875,0.010967254638671875
mig,0.6,0.013828277587890625,0.010967254638671875,0.011444091796875
mps-uncap,0.7,0.014066696166992188,0.013589859008789062,0.010728836059570312
mig,0.7,0.014066696166992188,0.011444091796875,0.011205673217773438
mps-uncap,0.8,0.014066696166992188,0.0133514404296875,0.010728836059570312
mig,0.8,0.014066696166992188,0.011920928955078125,0.010967254638671875
mps-uncap,0.9,0.014543533325195312,0.014543533325195312,0.011205673217773438
mig,0.9,0.013589859008789062,0.011920928955078125,0.011444091796875
mps-uncap,1.0,0.01430511474609375,0.016927719116210938,0.013589859008789062
mig,1.0,0.014781951904296875,0.0133514404296875,0.011682510375976562
mps-uncap,1.1,0.013828277587890625,0.014066696166992188,0.013589859008789062
mig,1.1,0.020265579223632812,0.01430511474609375,0.013589859008789062
mps-uncap,1.2,0.014543533325195312,0.019073486328125,0.014543533325195312
mig,1.2,0.013113021850585938,0.013828277587890625,0.01239776611328125
mps-uncap,1.3,0.01430511474609375,0.016450881958007812,0.012874603271484375
mig,1.3,0.02288818359375,0.015735626220703125,0.013589859008789062
