mode,load,0_resnet152-32,1_resnet50-2,2_squeezenet1_0-4
mps-uncap,0.6,33.88419151306154,32.87339210510254,8.189082145690918
mig,0.6,116.87078475952156,10.058355331420898,6.206417083740236
mps-uncap,0.7,42.28940010070801,91.1867618560791,15.070366859436044
mig,0.7,145.63062191009524,15.316438674926758,8.62722396850586
mps-uncap,0.8,64.73789215087889,727.5516986846924,28.635072708129908
mig,0.8,401.17998123168957,24.844956398010257,11.390066146850588
mps-uncap,0.9,69.06125545501709,14517.784643173218,121.8262672424316
mig,0.9,869.782567024231,57.64212608337403,26.230764389038086
mps-uncap,1.0,101.35061740875247,20522.327280044556,5345.438766479492
mig,1.0,3203.7659883499146,213.50157260894778,128.91948223114017
mps-uncap,1.1,120.79048156738283,29238.97433280945,16182.479190826416
mig,1.1,9437.668800354004,5028.777861595154,6139.910173416138
mps-uncap,1.2,205.39810657501235,39275.65813064575,22645.698308944702
mig,1.2,14102.691555023193,13221.751689910889,10774.127435684206
mps-uncap,1.3,234.39211845397952,41942.40894317627,35799.2449760437
mig,1.3,19134.271383285522,17669.81091499329,16568.008184432983
