mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-32,2_mobilenet_v3_small-8,3_resnet18-32
mps-uncap,1.0,8.644819259643555,9.001493453979492,4.102230072021484,5.7468414306640625
