mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-32,2_mobilenet_v3_small-8,3_resnet18-32
mps-uncap,1.0,17.525315284729004,19.20300006866455,14.632506370544435,15.344741344451899
