mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-32,2_mobilenet_v3_small-8,3_resnet18-32
mps-uncap,1.0,14.39523696899414,15.127897262573242,11.045694351196289,11.673212051391602
