mode,load,0_mobilenet_v2-32,1_mobilenet_v3_large-32,2_mobilenet_v3_small-8,3_resnet18-32
mps-uncap,1.0,16.33172035217285,17.812037467956543,13.02645206451416,14.443826675415039
