mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,17.297744750976562,9.926795959472656,11.511802673339844
mps-uncap,0.9,17.315149307250977,9.803295135498047,11.50965690612793
mps-uncap,1.0,17.368078231811523,9.865760803222656,11.501789093017578
mps-uncap,0.5,17.30942726135254,9.95182991027832,11.42263412475586
mps-uncap,0.6,17.334938049316406,9.910821914672852,11.510848999023438
mps-uncap,0.7,17.331361770629883,9.918689727783203,11.540651321411133
mps-uncap,0.1,17.404556274414062,9.86933708190918,11.55996322631836
mps-uncap,0.2,17.409324645996094,9.795188903808594,11.509418487548828
mps-uncap,0.3,17.316579818725586,9.847402572631836,11.426448822021484
mps-uncap,0.4,17.398357391357422,9.800434112548828,11.4593505859375
