mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,25.608181953430176,16.931891441345215,21.125078201293945
mps-uncap,0.9,27.0843505859375,19.12868022918701,22.225618362426758
mps-uncap,1.0,28.003454208374023,21.356582641601562,22.857666015625
mps-uncap,0.5,19.42920684814453,14.730453491210938,16.49332046508789
mps-uncap,0.6,20.402908325195312,13.910412788391113,16.21389389038086
mps-uncap,0.7,23.34284782409668,14.71090316772461,19.34075355529785
mps-uncap,0.1,23.01502227783203,23.455381393432617,23.9102840423584
mps-uncap,0.2,18.825769424438477,18.055438995361328,18.480300903320312
mps-uncap,0.3,18.709301948547363,17.05646514892578,17.74287223815918
mps-uncap,0.4,18.853306770324707,16.19577407836914,16.904234886169434
