mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,46.864986419677734,23.102879524230957,28.53870391845703
mps-uncap,0.9,73.20427894592285,38.282036781311035,42.571067810058594
mps-uncap,1.0,535.1095199584961,475.06892681121826,92.49699115753174
mps-uncap,0.5,24.450063705444336,17.282962799072266,18.9894437789917
mps-uncap,0.6,25.94161033630371,17.473459243774414,20.64228057861328
mps-uncap,0.7,29.54423427581787,19.670605659484863,22.762060165405273
mps-uncap,0.1,23.213505744934082,23.633480072021484,24.06167984008789
mps-uncap,0.2,22.823810577392578,18.87035369873047,21.72231674194336
mps-uncap,0.3,20.50483226776123,17.810583114624023,18.453121185302734
mps-uncap,0.4,21.010160446166992,17.456531524658203,18.50128173828125
