mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,144.39804553985596,63.86761665344238,69.69499588012695
mps-uncap,0.9,253.084945678711,120.62180042266846,133.0862522125244
mps-uncap,1.0,862.0954990386962,981.904149055481,291.41736030578613
mps-uncap,0.5,46.03919982910156,29.100227355957045,33.76972675323486
mps-uncap,0.6,53.835248947143555,32.31534957885743,40.55986404418946
mps-uncap,0.7,73.08559417724608,42.57247447967529,53.682684898376465
mps-uncap,0.1,26.486563682556156,27.49590873718261,27.742290496826172
mps-uncap,0.2,28.633475303649902,27.40497589111328,27.040433883666992
mps-uncap,0.3,30.957460403442383,27.388668060302738,29.239416122436523
mps-uncap,0.4,36.79864406585694,28.496742248535156,31.244325637817383
