mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,29.584972858428955,23.149068355560303,24.25999641418457
mps-uncap,0.9,29.70635175704956,23.317487239837643,24.19332504272461
mps-uncap,1.0,29.93093490600586,23.426432609558105,24.407601356506348
mps-uncap,0.5,28.638486862182607,22.99939155578612,23.57966899871826
mps-uncap,0.6,28.761773109436035,22.6559591293335,23.93174409866333
mps-uncap,0.7,29.20365571975708,22.882537841796875,23.87911081314087
mps-uncap,0.1,26.662232875823975,27.88228988647461,27.922556400299072
mps-uncap,0.2,27.126002311706543,27.20205307006836,27.441463470458984
mps-uncap,0.3,26.61070823669434,27.148203849792477,27.426576614379886
mps-uncap,0.4,28.19401741027832,23.428916931152344,24.220857620239258
