mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,28.272342681884766,22.18029499053955,23.38862419128418
mps-uncap,0.9,28.91554832458496,22.474074363708496,23.503589630126953
mps-uncap,1.0,29.395055770874023,22.65193462371826,23.802638053894043
mps-uncap,0.5,26.526689529418945,20.16267776489258,22.571563720703125
mps-uncap,0.6,27.02789306640625,20.40731906890869,22.79527187347412
mps-uncap,0.7,27.75106430053711,21.482443809509277,23.01621437072754
mps-uncap,0.1,24.812030792236328,26.131248474121094,26.814699172973633
mps-uncap,0.2,26.004910469055176,25.473546981811527,26.323509216308594
mps-uncap,0.3,25.026559829711914,22.24140167236328,23.71382713317871
mps-uncap,0.4,25.833773612976074,19.42753791809082,22.50983715057373
