mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,286.1912250518799,166.40686988830566,261.4736557006836
mps-uncap,0.9,417.33717918395996,251.65772438049316,242.99883842468262
mps-uncap,1.0,1138.227939605713,1329.3449878692627,657.8049659729004
mps-uncap,0.5,142.8999900817871,51.26166343688965,60.00781059265137
mps-uncap,0.6,105.76510429382324,55.228233337402344,104.51722145080566
mps-uncap,0.7,180.4640293121338,96.97818756103516,117.83456802368164
mps-uncap,0.1,18.8138484954834,35.15434265136719,31.595706939697266
mps-uncap,0.2,36.2398624420166,34.25097465515137,31.490802764892578
mps-uncap,0.3,50.655364990234375,37.59503364562988,32.295942306518555
mps-uncap,0.4,68.62759590148926,42.967796325683594,41.72968864440918
