mode,load,0_densenet161-16,1_densenet169-2,2_efficientnet_b6-8
mps-uncap,0.8,30.059099197387695,23.758411407470703,25.02918243408203
mps-uncap,0.9,29.933929443359375,24.031877517700195,24.666547775268555
mps-uncap,1.0,30.41672706604004,24.140357971191406,25.233030319213867
mps-uncap,0.5,29.70600128173828,24.364471435546875,25.825977325439453
mps-uncap,0.6,29.58083152770996,23.863792419433594,24.988651275634766
mps-uncap,0.7,29.811620712280273,23.65279197692871,24.198532104492188
mps-uncap,0.1,26.7179012298584,29.452085494995117,28.2745361328125
mps-uncap,0.2,28.591156005859375,27.786970138549805,29.946088790893555
mps-uncap,0.3,29.082059860229492,27.6947021484375,29.65092658996582
mps-uncap,0.4,29.810190200805664,26.377439498901367,29.65521812438965
