mode,load,0_mobilenet_v3_large-8,1_resnet18-4,2_squeezenet1_0-16
mps-uncap,0.8,17.711162567138672,13.65971565246582,10.991573333740234
mps-uncap,0.9,173.17497730255127,4606.865763664246,28.26666831970215
mps-uncap,1.0,3357.316017150879,8510.295867919922,1454.9765586853027
mps-uncap,0.5,6.985306739807129,3.426074981689453,5.320549011230469
mps-uncap,0.6,6.749153137207031,3.781914710998535,6.41322135925293
mps-uncap,0.7,8.306264877319336,4.993438720703125,8.84866714477539
mps-uncap,0.1,11.282682418823242,4.56392765045166,4.701972007751465
mps-uncap,0.2,11.330127716064453,4.50444221496582,4.791975021362305
mps-uncap,0.3,9.08517837524414,4.382967948913574,4.9391984939575195
mps-uncap,0.4,7.5511932373046875,3.7202835083007812,5.318880081176758
