mode,load,0_mobilenet_v3_large-8,1_resnet18-4,2_squeezenet1_0-16
mps-uncap,0.8,46.33131027221682,46.66452407836914,23.5929012298584
mps-uncap,0.9,533.6183786392212,8790.0892496109,82.41677284240723
mps-uncap,1.0,6524.044179916382,15487.55931854248,2919.2676305770874
mps-uncap,0.5,8.220815658569338,4.000663757324222,7.099103927612304
mps-uncap,0.6,9.492158889770508,5.4157257080078125,10.42485237121582
mps-uncap,0.7,13.242721557617188,9.429359436035158,17.324256896972663
mps-uncap,0.1,5.467653274536133,1.396965980529786,0.891566276550293
mps-uncap,0.2,9.58991050720215,3.597736358642578,3.0346393585205096
mps-uncap,0.3,8.254957199096683,3.9393663406372084,4.22518253326416
mps-uncap,0.4,7.513689994812013,3.741788864135742,5.687832832336426
