mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,110.49075126647958,120.46623229980472,146.64709568023682
mps-uncap,0.9,175.05688667297363,801.7535686492921,514.3180847167969
mps-uncap,1.0,267.19117164611816,4718.19007396698,6186.418604850769
mps-uncap,0.5,40.72899818420411,29.205155372619632,42.146086692810066
mps-uncap,0.6,57.681918144226074,40.60564041137695,61.669111251831055
mps-uncap,0.7,70.70722579956055,72.2181797027588,107.41519927978516
mps-uncap,0.1,30.359387397766113,12.636566162109373,26.06821060180664
mps-uncap,0.2,33.01711082458497,18.438410758972168,26.968002319335938
mps-uncap,0.3,32.54365921020508,21.26891613006592,32.48405456542969
mps-uncap,0.4,33.07366371154785,23.03016185760498,37.23933696746828
