mode,load,0_densenet121-4,1_squeezenet1_0-32,2_vgg13-32
mps-uncap,0.8,11.652469635009766,6.098270416259766,16.072988510131836
mps-uncap,0.9,11.477231979370117,6.235837936401367,16.092777252197266
mps-uncap,1.0,11.927127838134766,16.643285751342773,17.262697219848633
mps-uncap,0.5,11.875152587890625,5.9967041015625,15.646696090698242
mps-uncap,0.6,11.59524917602539,5.93256950378418,15.793085098266602
mps-uncap,0.7,11.85297966003418,6.143331527709961,15.820980072021484
mps-uncap,0.1,13.149261474609375,6.144285202026367,15.813350677490234
mps-uncap,0.2,11.734962463378906,6.238222122192383,15.764474868774414
mps-uncap,0.3,11.842489242553711,6.020545959472656,15.906572341918945
mps-uncap,0.4,11.658668518066406,5.92494010925293,15.692710876464844
